-49.0,49.0,0.2
-48.0,49.0,0.2
-47.0,49.0,0.2
-47.0,48.0,0.2
-47.0,47.0,0.2
-48.0,47.0,0.2
-48.0,47.0,0.2
-48.0,47.0,0.2
-48.0,47.0,0.2
-48.0,47.0,0.2
-48.0,47.0,0.2
-48.0,48.0,0.2
-48.0,49.0,0.2
-48.0,50.0,0.2
-48.0,51.0,0.2
-47.0,51.0,0.2
-47.0,51.0,0.2
-47.0,51.0,0.2
-47.0,50.0,0.2
-47.0,49.0,0.2
-47.0,48.0,0.2
-47.0,47.0,0.2
-47.0,46.0,0.2
-46.74118095,45.03407417,0.2
-46.48236191,44.06814835,0.2
-46.22354286,43.10222252,0.2
-45.96472382,42.1362967,0.2
-45.96472382,42.1362967,0.2
-45.96472382,42.1362967,0.2
-46.93064965,41.87747765,0.2
-47.89657547,41.6186586,0.2
-47.89657547,41.6186586,0.2
-47.89657547,41.6186586,0.2
-47.63775643,40.65273278,0.2
-47.37893738,39.68680695,0.2
-47.12011834,38.72088113,0.2
-47.12011834,38.72088113,0.2
-47.12011834,38.72088113,0.2
-46.86129929,37.7549553,0.2
-46.60248024,36.78902947,0.2
-46.3436612,35.82310365,0.2
-46.3436612,35.82310365,0.2
-46.08484215,34.85717782,0.2
-45.82602311,33.89125199,0.2
-44.86009728,34.15007104,0.2
-44.60127824,33.18414521,0.2
-44.34245919,32.21821939,0.2
-44.34245919,32.21821939,0.2
-44.34245919,32.21821939,0.2
-44.34245919,32.21821939,0.2
-44.34245919,32.21821939,0.2
-45.30838502,31.95940034,0.2
-45.04956597,30.99347452,0.2
-45.04956597,30.99347452,0.2
-45.04956597,30.99347452,0.2
-46.0154918,30.73465547,0.2
-46.98141763,30.47583643,0.2
-46.72259858,29.5099106,0.2
-46.46377953,28.54398477,0.2
-46.20496049,27.57805895,0.2
-47.17088632,27.3192399,0.2
-48.13681214,27.06042086,0.2
-47.8779931,26.09449503,0.2
-47.8779931,26.09449503,0.2
-47.8779931,26.09449503,0.2
-47.8779931,26.09449503,0.2
-47.8779931,26.09449503,0.2
-47.8779931,26.09449503,0.2
-47.3779931,25.22846963,0.2
-46.8779931,24.36244422,0.2
-46.17088632,25.069551,0.2
-46.17088632,25.069551,0.2
-46.17088632,25.069551,0.2
-45.46377953,24.36244422,0.2
-44.75667275,23.65533744,0.2
-45.46377953,22.94823066,0.2
-46.17088631,22.24112388,0.2
-45.46377953,21.5340171,0.2
-44.75667275,20.82691032,0.2
-44.75667275,20.82691032,0.2
-44.75667275,20.82691032,0.2
-44.75667275,20.82691032,0.2
-44.04956597,21.5340171,0.2
-43.34245919,22.24112388,0.2
-43.34245919,22.24112388,0.2
-43.34245919,22.24112388,0.2
-42.63535241,21.5340171,0.2
-41.92824563,20.82691032,0.2
-42.63535241,21.5340171,0.2
-41.92824563,22.24112388,0.2
-41.92824563,22.24112388,0.2
-41.92824563,22.24112388,0.2
-41.92824563,22.24112388,0.2
-42.63535241,21.5340171,0.2
-43.34245919,20.82691032,0.2
-42.63535241,20.11980354,0.2
-42.63535241,20.11980354,0.2
-41.92824562,19.41269676,0.2
-41.22113884,18.70558998,0.2
-40.51403206,17.9984832,0.2
-39.54810624,17.73966415,0.2
-38.58218041,17.48084511,0.2
-37.61625458,17.22202606,0.2
-37.35743554,18.18795189,0.2
-37.09861649,19.15387772,0.2
-36.83979745,20.11980354,0.2
-36.58097841,21.08572937,0.2
-35.61505258,20.82691033,0.2
-34.64912675,20.56809128,0.2
-34.9079458,19.60216545,0.2
-35.16676484,18.63623963,0.2
-35.42558388,17.6703138,0.2
-35.68440293,16.70438798,0.2
-34.7184771,16.44556893,0.2
-33.75255128,16.18674989,0.2
-32.78662545,15.92793084,0.2
-31.82069962,15.6691118,0.2
-31.56188058,16.63503763,0.2
-31.30306153,17.60096345,0.2
-31.04424249,18.56688928,0.2
-30.07831666,18.30807023,0.2
-29.11239084,18.04925119,0.2
-29.11239084,18.04925119,0.2
-28.14646501,17.79043215,0.2
-27.18053918,17.5316131,0.2
-26.21461336,17.27279406,0.2
-25.95579431,18.23871988,0.2
-25.69697527,19.20464571,0.2
-25.69697527,19.20464571,0.2
-24.73104944,18.94582667,0.2
-23.76512362,18.68700762,0.2
-22.79919779,18.42818858,0.2
-21.83327196,18.16936953,0.2
-20.86734614,17.91055049,0.2
-19.90142031,17.65173145,0.2
-18.93549448,17.3929124,0.2
-17.96956866,17.13409336,0.2
-18.2283877,16.16816753,0.2
-18.48720675,15.2022417,0.2
-18.2283877,16.16816753,0.2
-17.96956866,17.13409336,0.2
-17.71074961,18.10001918,0.2
-17.45193057,19.06594501,0.2
-17.19311152,20.03187084,0.2
-16.2271857,19.77305179,0.2
-15.26125987,19.51423275,0.2
-14.29533404,19.2554137,0.2
-13.32940822,18.99659466,0.2
-12.36348239,18.73777562,0.2
-12.10466335,19.70370144,0.2
-11.13873752,19.4448824,0.2
-10.17281169,19.18606335,0.2
-9.206885868,18.92724431,0.2
-8.240960041,18.66842527,0.2
-7.982140996,17.70249944,0.2
-7.723321951,16.73657361,0.2
-7.464502905,15.77064779,0.2
-7.20568386,14.80472196,0.2
-8.171609686,14.54590292,0.2
