0.819661421,10.29169104,0
1.819661421,10.29169103,0
2.819661421,10.29169103,0
3.819661421,10.29169103,0
4.819661421,10.29169102,0
5.819661421,10.29169102,0
6.819661421,10.29169102,0
7.819661421,10.29169101,0
7.319661416,9.425665611,0
6.819661412,8.559640209,0
6.112554627,7.852533432,0
5.405447842,7.145426655,0
4.698341057,6.438319877,0
3.991234272,5.7312131,0
3.491234267,4.865187699,0
2.991234263,3.999162298,0
2.491234258,3.133136896,0
1.991234254,2.267111495,0
1.284127469,1.560004718,0
0.577020684,0.852897941,0
-0.130086101,0.145791163,0
-0.837192886,-0.561315614,0
-1.544299671,-1.268422391,0
-2.251406456,-1.975529169,0
-2.751406461,-2.84155457,0
-3.458513246,-3.548661347,0
-3.95851325,-4.414686749,0
-4.665620035,-5.121793526,0
-5.37272682,-5.828900303,0
-6.079833605,-6.536007081,0
-6.57983361,-7.402032482,0
-7.079833615,-8.268057883,0
-7.338652664,-9.233983708,0
-7.597471714,-10.19990953,0
-7.856290764,-11.16583536,0
-8.115109814,-12.13176118,0
-8.373928864,-13.09768701,0
-8.632747914,-14.06361283,0
-8.891566964,-15.02953866,0
-9.891566964,-15.02953865,0
-10.89156696,-15.02953865,0
-11.89156696,-15.02953864,0
-12.89156696,-15.02953863,0
-13.89156696,-15.02953863,0
-14.89156696,-15.02953862,0
-14.89156697,-16.02953862,0
-15.89156697,-16.02953862,0
-16.89156697,-16.02953861,0
-17.89156697,-16.0295386,0
-18.89156697,-16.0295386,0
-19.89156697,-16.02953859,0
-20.89156697,-16.02953859,0
-21.89156697,-16.02953858,0
-22.89156697,-16.02953857,0
-23.89156697,-16.02953857,0
-24.89156697,-16.02953856,0
-25.89156697,-16.02953856,0
-26.89156697,-16.02953855,0
-27.89156697,-16.02953854,0
-28.89156697,-16.02953854,0
-29.89156697,-16.02953853,0
-30.89156697,-16.02953853,0
-31.89156697,-16.02953852,0
-32.89156697,-16.02953851,0
-32.89156698,-17.02953851,0
-33.89156698,-17.02953851,0
-34.89156698,-17.0295385,0
-35.89156698,-17.0295385,0
-36.89156698,-17.02953849,0
-37.89156698,-17.02953848,0
-38.89156698,-17.02953848,0
-39.89156698,-17.02953847,0
-40.89156698,-17.02953847,0
-41.89156698,-17.02953846,0
-41.89156697,-16.02953846,0
-41.89156696,-15.02953846,0
-41.89156696,-14.02953846,0
-41.89156695,-13.02953846,0
-42.15038599,-12.06361263,0
-42.40920503,-11.0976868,0
-42.66802407,-10.13176097,0
-42.92684311,-9.165835147,0
-43.18566214,-8.199909318,0
-43.18566214,-7.199909318,0
-43.18566213,-6.199909318,0
-43.18566212,-5.199909318,0
-43.18566211,-4.199909318,0
-43.18566211,-3.199909318,0
-43.1856621,-2.199909318,0
-43.18566209,-1.199909318,0
-43.18566209,-0.199909318,0
-43.18566208,0.800090682,0
-43.18566207,1.800090682,0
-43.18566206,2.800090682,0
-43.18566206,3.800090682,0
-43.18566205,4.800090682,0
-43.18566204,5.800090682,0
-43.18566204,6.800090682,0
-43.18566203,7.800090682,0
-43.18566202,8.800090682,0
-43.18566201,9.800090682,0
-43.18566201,10.80009068,0
-43.185662,11.80009068,0
-43.18566199,12.80009068,0
-43.18566198,13.80009068,0
-43.18566198,14.80009068,0
-43.18566197,15.80009068,0
-43.18566196,16.80009068,0
-40,-17,0
-41,-17,0
-42,-17,0
-43,-17,0
-44,-17,0
-45,-17,0
-46,-16.99999999,0
-47,-16.99999999,0
-48,-16.99999999,0
-48,-16.99999999,1
-49,-16.99999999,1
-50,-16.99999999,1
-51,-16.99999999,1
-52,-16.99999999,1
-53,-16.99999999,1
-54,-16.99999998,1
-55,-16.99999998,1
-56,-16.99999998,1
-57,-16.99999998,1
-58,-16.99999998,1
-59,-16.99999998,1
-60,-16.99999998,1
-61,-16.99999998,1
-62,-16.99999997,1
-63,-16.99999997,1
-64,-16.99999997,1
-65,-16.99999997,1
-66,-16.99999997,1
-67,-16.99999997,1
-67,-17.99999997,1
-67,-18.99999997,1
-68,-18.99999997,1
-69,-18.99999997,1
-70,-18.99999997,1
-71,-18.99999996,1
-72,-18.99999996,1
-72,-19.99999996,1
-72,-20.99999996,1
-72,-21.99999996,1
-72,-22.99999996,1
-72,-23.99999996,1
-72,-24.99999996,1
-72,-25.99999996,1
-72,-26.99999996,1
-72,-27.99999996,1
-72,-28.99999996,1
-72,-29.99999996,1
-72,-30.99999996,1
-72,-31.99999996,1
-72,-32.99999996,1
-72,-33.99999996,1
-72,-34.99999996,1
-72,-35.99999996,1
-72,-36.99999996,1
-72,-37.99999996,1
-72,-38.99999996,1
-72,-39.99999996,1
-71,-39.99999996,1
-71,-40.99999996,1
-71,-41.99999996,1
-71,-42.99999996,1
-71,-43.99999996,1
-71,-42.99999996,1
-71,-41.99999996,1
-71,-40.99999996,1
-70.99999999,-39.99999996,1
-70.99999999,-38.99999996,1
-70.99999999,-37.99999996,1
-70.99999999,-36.99999996,1
-70.99999998,-35.99999996,1
-70.99999998,-34.99999996,1
-70.99999998,-33.99999996,1
-70.99999998,-32.99999996,1
-70.99999997,-31.99999996,1
-70.99999997,-30.99999996,1
-70.99999997,-29.99999996,1
-70.99999997,-28.99999996,1
-70.99999996,-27.99999996,1
-70.99999996,-26.99999996,1
-70.99999996,-25.99999996,1
-70.99999996,-24.99999996,1
-70.99999995,-23.99999996,1
-70.99999995,-22.99999996,1
-70.99999995,-21.99999996,1
-70.99999995,-20.99999996,1
-70.99999994,-19.99999996,1
-70.99999994,-18.99999996,1
-70.99999994,-17.99999996,1
-70.99999994,-16.99999996,1
-70.99999993,-15.99999996,1
-70.99999993,-14.99999996,1
-70.99999993,-13.99999996,1
-70.99999993,-12.99999996,1
-70.99999993,-11.99999996,1
-70.99999992,-10.99999996,1
-70.99999992,-9.999999963,1
-70.99999992,-8.999999963,1
-71.99999992,-8.99999996,1
-71.99999992,-7.99999996,1
-71.99999991,-6.99999996,1
-71.99999991,-5.99999996,1
-71.99999991,-4.99999996,1
-71.99999991,-3.99999996,1
-71.9999999,-2.99999996,1
-71.9999999,-1.99999996,1
-71.9999999,-0.99999996,1
-72.9999999,-0.999999958,1
-73.96592572,-0.741180911,1
-40,-17,0
-39,-17.00000001,0
-38,-17.00000001,0
-37,-17.00000001,0
-36,-17.00000002,0
-35,-17.00000002,0
-34,-17.00000003,0
-33,-17.00000003,0
-32,-17.00000003,0
-31,-17.00000004,0
-30,-17.00000004,0
-29,-17.00000004,0
-28,-17.00000005,0
-27,-17.00000005,0
-26,-17.00000005,0
-25,-17.00000006,0
-24,-17.00000006,0
-23,-17.00000007,0
-22,-17.00000007,0
-21,-17.00000007,0
-20,-17.00000008,0
-19,-17.00000008,0
-18,-17.00000008,0
-17,-17.00000009,0
-16,-17.00000009,0
-15,-17.00000009,0
-14,-17.0000001,0
-13,-17.0000001,0
-12,-17.0000001,0
-11,-17.00000011,0
-10,-17.00000011,0
-9,-17.00000012,0
-8,-17.00000012,0
-7,-17.00000012,0
-6,-17.00000013,0
-5,-17.00000013,0
-4,-17.00000013,0
-3,-17.00000014,0
-2,-17.00000014,0
-1,-17.00000014,0
0,-17.00000015,0
1,-17.00000015,0
2,-17.00000016,0
3,-17.00000016,0
4,-17.00000016,0
5,-17.00000017,0
6,-17.00000017,0
7,-17.00000017,0
8,-17.00000018,0
9,-17.00000018,0
10,-17.00000018,0
11,-17.00000019,0
12,-17.00000019,0
13,-17.0000002,0
14,-17.0000002,0
15,-17.0000002,0
16,-17.00000021,0
17,-17.00000021,0
18,-17.00000021,0
19,-17.00000022,0
20,-17.00000022,0
21,-17.00000022,0
22,-17.00000023,0
23,-17.00000023,0
24,-17.00000023,0
24,-16.00000023,0
25,-16.00000024,0
26,-16.00000024,0
27,-16.00000025,0
28,-16.00000025,0
29,-16.00000025,0
30,-16.00000026,0
31,-16.00000026,0
32,-16.00000026,0
33,-16.00000027,0
34,-16.00000027,0
35,-16.00000027,0
36,-16.00000028,0
37,-16.00000028,0
38,-16.00000029,0
39,-16.00000029,0
40,-16.00000029,0
41,-16.0000003,0
42,-16.0000003,0
43,-16.0000003,0
44,-16.00000031,0
45,-16.00000031,0
46,-16.00000031,0
47,-16.00000032,0
48,-16.00000032,0
49,-16.00000033,0
50,-16.00000033,0
51,-16.00000033,0
52,-16.00000034,0
53,-16.00000034,0
54,-16.00000034,0
55,-16.00000035,0
